feature,semantic_type,basis,value_or_bin,development_count,positive_count,negative_count,positive_rate,development_share
EXERHMM2,count,exact_values,859,3,0,3,0.0,1.1428223139866213e-05
EXERHMM2,count,exact_values,900,186,6,180,0.03225806451612903,0.0007085498346717053
EXERHMM2,count,exact_values,901,2,1,1,0.5,7.618815426577475e-06
EXERHMM2,count,exact_values,904,1,1,0,1.0,3.8094077132887377e-06
EXERHMM2,count,exact_values,909,1,0,1,0.0,3.8094077132887377e-06
EXERHMM2,count,exact_values,910,2,1,1,0.5,7.618815426577475e-06
EXERHMM2,count,exact_values,912,1,0,1,0.0,3.8094077132887377e-06
EXERHMM2,count,exact_values,915,1,1,0,1.0,3.8094077132887377e-06
EXERHMM2,count,exact_values,920,3,0,3,0.0,1.1428223139866213e-05
EXERHMM2,count,exact_values,925,1,0,1,0.0,3.8094077132887377e-06
EXERHMM2,count,exact_values,930,19,1,18,0.05263157894736842,7.237874655248601e-05
EXERHMM2,count,exact_values,940,2,0,2,0.0,7.618815426577475e-06
EXERHMM2,count,exact_values,945,4,0,4,0.0,1.523763085315495e-05
EXERHMM2,count,exact_values,950,3,1,2,0.3333333333333333,1.1428223139866213e-05
EXERHMM2,count,exact_values,955,2,1,1,0.5,7.618815426577475e-06
EXERHMM2,count,exact_values,959,60,5,55,0.08333333333333333,0.00022856446279732428
EXERHMM2,count,exact_values,999,251,26,225,0.10358565737051793,0.0009561613360354732
EXERHMM2,count,exact_values,<MISSING>,145298,15361,129937,0.10572065685694228,0.5534993219254271
STRENGTH,count,exact_values,101,8989,495,8494,0.055067304483257314,0.034242765934752464
STRENGTH,count,exact_values,102,14413,827,13586,0.05737875529036287,0.05490499337163058
STRENGTH,count,exact_values,103,16337,1131,15206,0.06922935667503213,0.06223429381199811
STRENGTH,count,exact_values,104,5994,313,5681,0.05221888555221889,0.022833589833452694
STRENGTH,count,exact_values,105,6118,333,5785,0.05442955214122262,0.0233059563899005
STRENGTH,count,exact_values,106,1907,106,1801,0.05558468799160986,0.007264540509241623
STRENGTH,count,exact_values,107,6566,692,5874,0.10539141029546147,0.025012571045453853
STRENGTH,count,exact_values,108,55,4,51,0.07272727272727272,0.0002095174242308806
STRENGTH,count,exact_values,109,12,2,10,0.16666666666666666,4.5712892559464854e-05
STRENGTH,count,exact_values,110,100,8,92,0.08,0.0003809407713288738
STRENGTH,count,exact_values,111,6,0,6,0.0,2.2856446279732427e-05
STRENGTH,count,exact_values,112,37,7,30,0.1891891891891892,0.00014094808539168331
STRENGTH,count,exact_values,113,5,0,5,0.0,1.9047038566443688e-05
STRENGTH,count,exact_values,114,257,36,221,0.14007782101167315,0.0009790177823152057
STRENGTH,count,exact_values,115,14,2,12,0.14285714285714285,5.333170798604233e-05
STRENGTH,count,exact_values,116,5,1,4,0.2,1.9047038566443688e-05
STRENGTH,count,exact_values,117,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,118,6,0,6,0.0,2.2856446279732427e-05
STRENGTH,count,exact_values,119,2,1,1,0.5,7.618815426577475e-06
STRENGTH,count,exact_values,120,29,6,23,0.20689655172413793,0.0001104728236853734
STRENGTH,count,exact_values,121,44,6,38,0.13636363636363635,0.00016761393938470446
STRENGTH,count,exact_values,124,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,125,9,2,7,0.2222222222222222,3.4284669419598644e-05
STRENGTH,count,exact_values,126,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,127,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,128,7,1,6,0.14285714285714285,2.6665853993021166e-05
STRENGTH,count,exact_values,130,17,2,15,0.11764705882352941,6.475993112590855e-05
STRENGTH,count,exact_values,132,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,135,8,0,8,0.0,3.04752617063099e-05
STRENGTH,count,exact_values,136,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,140,3,2,1,0.6666666666666666,1.1428223139866213e-05
STRENGTH,count,exact_values,142,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,145,1,1,0,1.0,3.8094077132887377e-06
STRENGTH,count,exact_values,150,4,1,3,0.25,1.523763085315495e-05
STRENGTH,count,exact_values,160,5,0,5,0.0,1.9047038566443688e-05
STRENGTH,count,exact_values,170,4,3,1,0.75,1.523763085315495e-05
STRENGTH,count,exact_values,173,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,174,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,175,3,1,2,0.3333333333333333,1.1428223139866213e-05
STRENGTH,count,exact_values,180,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,188,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,190,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,199,12,2,10,0.16666666666666666,4.5712892559464854e-05
STRENGTH,count,exact_values,201,2339,132,2207,0.05643437366395896,0.008910204641382358
STRENGTH,count,exact_values,202,4012,219,3793,0.05458624127617148,0.015283343745714417
STRENGTH,count,exact_values,203,2396,142,2254,0.05926544240400668,0.009127340881039815
STRENGTH,count,exact_values,204,2656,144,2512,0.05421686746987952,0.010117786886494888
STRENGTH,count,exact_values,205,2689,173,2516,0.06433618445518781,0.010243497341033416
STRENGTH,count,exact_values,206,897,52,845,0.057971014492753624,0.0034170387188199977
STRENGTH,count,exact_values,207,481,25,456,0.05197505197505198,0.001832325110091883
STRENGTH,count,exact_values,208,1389,83,1306,0.059755219582433405,0.0052912673137580565
STRENGTH,count,exact_values,209,123,9,114,0.07317073170731707,0.00046855714873451476
STRENGTH,count,exact_values,210,2622,175,2447,0.06674294431731502,0.009988267024243071
STRENGTH,count,exact_values,211,16,0,16,0.0,6.09505234126198e-05
STRENGTH,count,exact_values,212,1197,100,1097,0.0835421888053467,0.0045598610328066195
STRENGTH,count,exact_values,213,42,4,38,0.09523809523809523,0.00015999512395812698
STRENGTH,count,exact_values,214,218,18,200,0.08256880733944955,0.0008304508814969448
STRENGTH,count,exact_values,215,2455,186,2269,0.07576374745417515,0.009352095936123852
STRENGTH,count,exact_values,216,251,18,233,0.07171314741035857,0.0009561613360354732
STRENGTH,count,exact_values,217,33,1,32,0.030303030303030304,0.00012571045453852836
STRENGTH,count,exact_values,218,86,2,84,0.023255813953488372,0.00032760906334283144
STRENGTH,count,exact_values,219,8,0,8,0.0,3.04752617063099e-05
STRENGTH,count,exact_values,220,2071,130,1941,0.06277160791887977,0.007889283374220976
STRENGTH,count,exact_values,221,76,8,68,0.10526315789473684,0.00028951498620994405
STRENGTH,count,exact_values,222,62,1,61,0.016129032258064516,0.00023618327822390176
STRENGTH,count,exact_values,223,19,0,19,0.0,7.237874655248601e-05
STRENGTH,count,exact_values,224,103,6,97,0.05825242718446602,0.00039236899446874
STRENGTH,count,exact_values,225,664,46,618,0.06927710843373494,0.002529446721623722
STRENGTH,count,exact_values,226,67,7,60,0.1044776119402985,0.00025523031679034543
STRENGTH,count,exact_values,227,44,4,40,0.09090909090909091,0.00016761393938470446
STRENGTH,count,exact_values,228,133,8,125,0.06015037593984962,0.0005066512258674021
STRENGTH,count,exact_values,229,22,0,22,0.0,8.380696969235223e-05
STRENGTH,count,exact_values,230,2748,261,2487,0.09497816593886463,0.010468252396117452
STRENGTH,count,exact_values,231,37,1,36,0.02702702702702703,0.00014094808539168331
STRENGTH,count,exact_values,232,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,235,7,0,7,0.0,2.6665853993021166e-05
STRENGTH,count,exact_values,236,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,237,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,238,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,240,17,1,16,0.058823529411764705,6.475993112590855e-05
STRENGTH,count,exact_values,241,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,242,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,243,1,1,0,1.0,3.8094077132887377e-06
STRENGTH,count,exact_values,245,9,2,7,0.2222222222222222,3.4284669419598644e-05
STRENGTH,count,exact_values,248,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,250,8,0,8,0.0,3.04752617063099e-05
STRENGTH,count,exact_values,255,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,256,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,260,60,6,54,0.1,0.00022856446279732428
STRENGTH,count,exact_values,262,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,267,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,270,4,0,4,0.0,1.523763085315495e-05
STRENGTH,count,exact_values,272,1,0,1,0.0,3.8094077132887377e-06
STRENGTH,count,exact_values,275,2,0,2,0.0,7.618815426577475e-06
STRENGTH,count,exact_values,288,3,0,3,0.0,1.1428223139866213e-05
STRENGTH,count,exact_values,290,8,1,7,0.125,3.04752617063099e-05
STRENGTH,count,exact_values,298,1,1,0,1.0,3.8094077132887377e-06
STRENGTH,count,exact_values,299,12,0,12,0.0,4.5712892559464854e-05
STRENGTH,count,exact_values,777,1626,200,1426,0.12300123001230012,0.0061940969418074875
STRENGTH,count,exact_values,888,145293,15054,130239,0.10361132332596891,0.5534802748868606
STRENGTH,count,exact_values,999,1449,117,1332,0.08074534161490683,0.005519831776555381
STRENGTH,count,exact_values,<MISSING>,23053,1857,21196,0.0805535071357307,0.08781827601444528
LMTJOIN3,binary,exact_values,1,39635,7443,32192,0.18778857070770782,0.15098587471619912
LMTJOIN3,binary,exact_values,2,40359,4962,35397,0.12294655467182042,0.15374388590062016
LMTJOIN3,binary,exact_values,7,711,107,604,0.15049226441631505,0.0027084888841482926
LMTJOIN3,binary,exact_values,9,299,33,266,0.11036789297658862,0.0011390129062733326
LMTJOIN3,binary,exact_values,<MISSING>,181504,10635,170869,0.05859375,0.6914227375927591
ARTHDIS2,binary,exact_values,1,25054,4666,20388,0.1862377265107368,0.09544090084873603
ARTHDIS2,binary,exact_values,2,53496,7390,46106,0.13814116943322866,0.20378807503009433
ARTHDIS2,binary,exact_values,7,1428,279,1149,0.1953781512605042,0.005439834214576318
ARTHDIS2,binary,exact_values,9,923,188,735,0.20368364030335862,0.003516083319365505
ARTHDIS2,binary,exact_values,<MISSING>,181607,10657,170950,0.05868165874663422,0.6918151065872278
ARTHSOCL,ordinal,exact_values,1,14608,3423,11185,0.2343236582694414,0.05564782787572188
ARTHSOCL,ordinal,exact_values,2,19333,3183,16150,0.16464076966844257,0.07364727932101117
ARTHSOCL,ordinal,exact_values,3,46146,5756,40390,0.12473453820482816,0.1757889283374221
ARTHSOCL,ordinal,exact_values,7,344,79,265,0.22965116279069767,0.0013104362533713258
ARTHSOCL,ordinal,exact_values,9,344,57,287,0.16569767441860464,0.0013104362533713258
ARTHSOCL,ordinal,exact_values,<MISSING>,181733,10682,171051,0.0587785377449335,0.6922950919591022
JOINPAIN,count,exact_values,0,5321,646,4675,0.12140575079872204,0.020269858442409375
JOINPAIN,count,exact_values,1,5020,476,4544,0.09482071713147411,0.019123226720709464
JOINPAIN,count,exact_values,2,8405,900,7505,0.10707911957168352,0.03201807183019184
JOINPAIN,count,exact_values,3,10037,1218,8819,0.12135100129520773,0.03823502521827906
JOINPAIN,count,exact_values,4,8517,1099,7418,0.12903604555594694,0.03244472549408018
JOINPAIN,count,exact_values,5,12503,2026,10477,0.16204111013356795,0.04762902463924909
JOINPAIN,count,exact_values,6,6807,1160,5647,0.1704128103422947,0.02593063830435644
JOINPAIN,count,exact_values,7,7286,1339,5947,0.18377710678012626,0.027755344599021743
JOINPAIN,count,exact_values,8,7689,1621,6068,0.21082065288073873,0.029290535907477107
JOINPAIN,count,exact_values,9,1933,481,1452,0.2488360062079669,0.0073635851097871305
JOINPAIN,count,exact_values,10,4175,1015,3160,0.24311377245508983,0.01590427720298048
JOINPAIN,count,exact_values,77,1105,211,894,0.19095022624434388,0.004209395523184055
JOINPAIN,count,exact_values,99,466,74,392,0.15879828326180256,0.0017751839943925519
JOINPAIN,count,exact_values,<MISSING>,183244,10914,172330,0.059559931020933835,0.6980511070138815
SEATBELT,ordinal,exact_values,1,207480,18039,189441,0.08694331983805668,0.7903759123531473
SEATBELT,ordinal,exact_values,2,16180,1393,14787,0.08609394313967862,0.06163621680101178
SEATBELT,ordinal,exact_values,3,6530,696,5834,0.10658499234303216,0.02487543236777546
SEATBELT,ordinal,exact_values,4,2707,317,2390,0.1171038049501293,0.010312066679872613
SEATBELT,ordinal,exact_values,5,3642,508,3134,0.13948380010982978,0.013873862891797583
SEATBELT,ordinal,exact_values,7,153,20,133,0.13071895424836602,0.0005828393801331769
SEATBELT,ordinal,exact_values,8,519,101,418,0.19460500963391136,0.001977082603196855
SEATBELT,ordinal,exact_values,9,1232,83,1149,0.06737012987012987,0.004693190302771725
SEATBELT,ordinal,exact_values,<MISSING>,24065,2023,22042,0.08406399335134013,0.09167339662029347
FLUSHOT6,categorical,exact_values,1,113679,12593,101086,0.11077683653093359,0.4330496594389504
FLUSHOT6,categorical,exact_values,2,122422,8407,114015,0.06867229746287432,0.46635531107623385
FLUSHOT6,categorical,exact_values,7,568,41,527,0.0721830985915493,0.002163743581148003
FLUSHOT6,categorical,exact_values,9,1227,71,1156,0.05786471067644662,0.004674143264205281
FLUSHOT6,categorical,exact_values,<MISSING>,24612,2068,22544,0.08402405330732976,0.09375714263946242
FLSHTMY2,date,exact_values,12014,65,11,54,0.16923076923076924,0.00024761150136376795
FLSHTMY2,date,exact_values,12015,4117,486,3631,0.11804712169055137,0.015683331555609734
FLSHTMY2,date,exact_values,12016,20,2,18,0.1,7.618815426577475e-05
FLSHTMY2,date,exact_values,22014,86,7,79,0.08139534883720931,0.00032760906334283144
FLSHTMY2,date,exact_values,22015,2212,249,1963,0.11256781193490054,0.008426409861794689
FLSHTMY2,date,exact_values,22016,2,1,1,0.5,7.618815426577475e-06
FLSHTMY2,date,exact_values,32014,102,5,97,0.049019607843137254,0.00038855958675545126
FLSHTMY2,date,exact_values,32015,1081,127,954,0.11748381128584644,0.0041179697380651255
FLSHTMY2,date,exact_values,42014,84,7,77,0.08333333333333333,0.00031999024791625396
FLSHTMY2,date,exact_values,42015,569,78,491,0.13708260105448156,0.002167552988861292
FLSHTMY2,date,exact_values,52014,90,12,78,0.13333333333333333,0.0003428466941959864
FLSHTMY2,date,exact_values,52015,418,62,356,0.14832535885167464,0.0015923324241546924
FLSHTMY2,date,exact_values,62014,153,15,138,0.09803921568627451,0.0005828393801331769
FLSHTMY2,date,exact_values,62015,328,47,281,0.14329268292682926,0.001249485729958706
FLSHTMY2,date,exact_values,72014,208,17,191,0.08173076923076923,0.0007923568043640575
FLSHTMY2,date,exact_values,72015,284,42,242,0.14788732394366197,0.0010818717905740015
FLSHTMY2,date,exact_values,82014,1337,140,1197,0.10471204188481675,0.005093178112667043
FLSHTMY2,date,exact_values,82015,752,117,635,0.15558510638297873,0.002864674600393131
FLSHTMY2,date,exact_values,92014,10991,1311,9680,0.11927941042671276,0.041869200176756514
FLSHTMY2,date,exact_values,92015,5281,654,4627,0.12384018178375308,0.020117482133877825
FLSHTMY2,date,exact_values,102014,37220,3888,33332,0.1044599677592692,0.1417861550886068
FLSHTMY2,date,exact_values,102015,12763,1427,11336,0.11180756875342787,0.04861947064470416
FLSHTMY2,date,exact_values,112014,18248,1930,16318,0.1057650153441473,0.06951407195209289
FLSHTMY2,date,exact_values,112015,4070,448,3622,0.11007371007371007,0.015504289393085163
FLSHTMY2,date,exact_values,122014,5280,582,4698,0.11022727272727273,0.020113672726164537
FLSHTMY2,date,exact_values,122015,585,58,527,0.09914529914529914,0.002228503512273912
FLSHTMY2,date,exact_values,777777,6407,760,5647,0.11862025909161854,0.024406875219040943
FLSHTMY2,date,exact_values,999999,181,23,158,0.1270718232044199,0.0006895027961052615
FLSHTMY2,date,exact_values,<MISSING>,149574,10674,138900,0.07136266998275101,0.5697883493074497
IMFVPLAC,categorical,exact_values,1,43086,5825,37261,0.13519472682541894,0.16413214073475857
IMFVPLAC,categorical,exact_values,2,2692,266,2426,0.0988112927191679,0.010254925564173283
IMFVPLAC,categorical,exact_values,3,10428,1144,9284,0.10970464135021098,0.03972450363417496
IMFVPLAC,categorical,exact_values,4,1276,188,1088,0.14733542319749215,0.004860804242156429
IMFVPLAC,categorical,exact_values,5,28905,3369,25536,0.11655422937208096,0.11011092995261097
IMFVPLAC,categorical,exact_values,6,6419,823,5596,0.1282131173079919,0.024452588111600407
IMFVPLAC,categorical,exact_values,7,85,5,80,0.058823529411764705,0.00032379965562954273
IMFVPLAC,categorical,exact_values,8,16025,449,15576,0.028018720748829953,0.06104575860545203
IMFVPLAC,categorical,exact_values,9,3397,432,2965,0.12717103326464527,0.012940558002041842
IMFVPLAC,categorical,exact_values,10,50,10,40,0.2,0.0001904703856644369
IMFVPLAC,categorical,exact_values,11,797,27,770,0.033877038895859475,0.003036097947491124
IMFVPLAC,categorical,exact_values,77,327,40,287,0.12232415902140673,0.0012456763222454172
IMFVPLAC,categorical,exact_values,99,62,7,55,0.11290322580645161,0.00023618327822390176
IMFVPLAC,categorical,exact_values,<MISSING>,148959,10595,138364,0.07112695439684745,0.5674455635637771
PNEUVAC3,binary,exact_values,1,93438,14481,78957,0.15497977268349067,0.3559434379142731
PNEUVAC3,binary,exact_values,2,122740,5773,116967,0.04703438161968389,0.4675667027290597
PNEUVAC3,binary,exact_values,7,20144,767,19377,0.038075853852263704,0.07673670897648834
PNEUVAC3,binary,exact_values,9,1236,68,1168,0.05501618122977346,0.00470842793362488
PNEUVAC3,binary,exact_values,<MISSING>,24950,2091,22859,0.08380761523046092,0.09504472244655401
HIVTST6,categorical,exact_values,1,67841,4592,63249,0.06768768149054406,0.25843402867722126
HIVTST6,categorical,exact_values,2,160326,15509,144817,0.09673415416089717,0.6107471010407302
HIVTST6,categorical,exact_values,7,6769,802,5967,0.11848131186290442,0.025785880811251466
HIVTST6,categorical,exact_values,9,1771,124,1647,0.07001693958215698,0.0067464610602343544
HIVTST6,categorical,exact_values,<MISSING>,25801,2153,23648,0.0834463780473625,0.09828652841056272
HIVTSTD3,date,sample_quantile_bins,"[-inf, 31999]",411,31,380,0.07542579075425791,0.025597907324364722
HIVTSTD3,date,sample_quantile_bins,"[31999, 52009]",430,28,402,0.06511627906976744,0.026781265570503237
HIVTSTD3,date,sample_quantile_bins,"[52009, 71999]",413,30,383,0.07263922518159806,0.02572247135027404
HIVTSTD3,date,sample_quantile_bins,"[71999, 92012]",421,28,393,0.0665083135391924,0.02622072745391131
HIVTSTD3,date,sample_quantile_bins,"[92012, 112013]",421,24,397,0.057007125890736345,0.02622072745391131
HIVTSTD3,date,sample_quantile_bins,"[112013, 771996]",409,32,377,0.07823960880195599,0.025473343298455405
HIVTSTD3,date,sample_quantile_bins,"[771996, 772010]",459,37,422,0.08061002178649238,0.02858744394618834
HIVTSTD3,date,sample_quantile_bins,"[772010, 777777]",1195,110,1085,0.09205020920502092,0.07442700548081714
HIVTSTD3,date,sample_quantile_bins,"[777777, inf]",16,3,13,0.1875,0.000996512207274539
HIVTSTD3,date,sample_quantile_bins,<MISSING>,11881,1182,10699,0.0994865752041074,0.7399725959143
WHRTST10,categorical,exact_values,1,31108,1730,29378,0.05561270412755561,0.11850305514498606
WHRTST10,categorical,exact_values,2,2389,138,2251,0.05776475512766848,0.009100675027046794
WHRTST10,categorical,exact_values,3,6268,891,5377,0.1421506062539885,0.023877367546893808
WHRTST10,categorical,exact_values,4,14607,876,13731,0.05997124666255905,0.055644018468008594
